2024-03-21 11:30:15,102 INFO    StreamThr :69425 [internal.py:wandb_internal():89] W&B internal server running at pid: 69425, started at: 2024-03-21 11:30:15.088588
2024-03-21 11:30:15,291 DEBUG   HandlerThread:69425 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-97-generic-x86_64-with-debian-bookworm-sid', 'python': '3.7.16', 'heartbeatAt': '2024-03-21T10:30:15.256382', 'startedAt': '2024-03-21T10:30:14.990792', 'docker': None, 'cuda': None, 'args': ('--dataset_name', 'kitti360', '--root_dir', '/usr/stud/hank/storage/user/methods_test/NeO-360/data/PDMultiObjv6/train', '--exp_type', 'triplanar_nocs_fusion_conv_scene', '--exp_name', 'multi_map_tp_CONV_scene', '--encoder_type', 'resnet', '--batch_size', '100', '--ray_batch_size', '2048', '--num_gpus', '1'), 'state': 'running', 'program': 'run.py', 'codePathLocal': 'run.py', 'codePath': 'run.py', 'git': {'remote': 'https://github.com/Kvasir8/NeO-360_baseline_KDBTS.git', 'commit': '71e5b4aac931320fd80cf266f2f8c7276d8ab8aa'}, 'email': 'ge96tir@tum.de', 'root': '/storage/user/hank/methods_test/NeO-360', 'host': 'node14', 'username': 'hank', 'executable': '/storage/user/hank/miniconda3/envs/neo360/bin/python', 'cpu_count': 36, 'cpu_count_logical': 36, 'cpu_freq': {'current': 3956.0606944444444, 'min': 1200.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 3821.631, 'min': 1200.0, 'max': 4000.0}, {'current': 3869.453, 'min': 1200.0, 'max': 4000.0}, {'current': 3730.277, 'min': 1200.0, 'max': 4000.0}, {'current': 3704.122, 'min': 1200.0, 'max': 4000.0}, {'current': 3895.757, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3897.716, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3899.999, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3892.785, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3604.161, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}], 'disk': {'/': {'total': 755.2838859558105, 'used': 6.976482391357422}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 1510.567771911621}}
2024-03-21 11:30:15,291 INFO    HandlerThread:69425 [system_monitor.py:probe():224] Finished collecting system info
2024-03-21 11:30:15,291 INFO    HandlerThread:69425 [system_monitor.py:probe():227] Publishing system info
2024-03-21 11:30:15,292 DEBUG   HandlerThread:69425 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-03-21 11:30:27,801 DEBUG   HandlerThread:69425 [system_info.py:_save_conda():220] Saving conda packages done
2024-03-21 11:30:27,817 INFO    HandlerThread:69425 [system_monitor.py:probe():229] Finished publishing system info
2024-03-21 11:30:27,830 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:30:27,830 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: keepalive
2024-03-21 11:30:27,831 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:30:27,831 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:30:27,832 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: keepalive
2024-03-21 11:30:27,832 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:30:27,833 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: python_packages
2024-03-21 11:30:30,833 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:30:30,834 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:30:35,835 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:30:35,835 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:30:40,837 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:30:40,837 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:30:45,839 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:30:45,839 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:30:50,841 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:30:50,841 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:30:55,842 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:30:55,843 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:31:00,844 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:31:00,844 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:31:05,846 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:31:05,846 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:31:10,847 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:31:10,848 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:31:15,242 DEBUG   SystemMonitor:69425 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-21 11:31:15,854 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:31:15,855 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:31:20,856 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:31:20,856 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:31:25,858 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:31:25,859 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:31:31,087 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:31:31,088 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
2024-03-21 11:31:36,207 DEBUG   HandlerThread:69425 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 11:31:36,208 DEBUG   SenderThread:69425 [sender.py:send_request():409] send_request: status_report
